"","t","onset","imported","domestic","total","imported_delay","domestic_delay","Rt","lower","upper"
"44",43,2020-02-15,0.569697105553156,18.2349336309268,18.8053507666947,0.569718919282709,18.235631847412,1.54104501491961,0.94,2.36
"45",44,2020-02-16,0.776393940767852,20.3960422075891,21.1733608628292,0.776427850078435,20.3969330127507,1.60073394142018,1.01,2.39
"46",45,2020-02-17,1.21420665440091,22.724009232146,23.9394103914248,1.21426724269948,22.7251431487253,1.64562566501416,1.06,2.41
"47",46,2020-02-18,1.82475342675883,25.9361263431896,27.7624650938423,1.82485763185722,25.9376074619851,1.71314754010556,1.14,2.45
"48",47,2020-02-19,2.26623735186671,30.6343356831471,32.9027269494956,2.26638571649994,30.6363412329957,1.82264688823847,1.26,2.54
"49",48,2020-02-20,2.36835378430409,35.7871171987866,38.1583397656503,2.36853185292325,35.789807912727,1.89426744738627,1.34,2.58
"50",49,2020-02-21,2.34716022373291,38.6958813360143,41.0465921298901,2.34736327293916,38.6992288569509,1.80143247820029,1.3,2.42
"51",50,2020-02-22,2.26445550215896,37.8107808305792,40.0792328691735,2.26468132687639,37.8145515422971,1.53836796903434,1.1,2.08
"52",51,2020-02-23,1.98537520150443,34.8771913564996,36.8668128278154,1.98560390068546,34.8812089271299,1.24654734484413,0.88,1.7
"53",52,2020-02-24,1.78611001744108,32.8875648009786,34.678298005514,1.78634816701204,32.891949838502,1.05269446310561,0.74,1.45
"54",53,2020-02-25,2.34970447604489,32.7826819855706,35.1378205037673,2.35006791259028,32.787752591177,0.967855966762236,0.68,1.33
"55",54,2020-02-26,4.19357871811032,33.6078253804168,37.8082025939194,4.19433292357628,33.6138696703431,0.944382524483033,0.67,1.3
"56",55,2020-02-27,6.66176630310236,34.768841842976,41.439293969508,6.66316292575473,34.7761310437533,0.953554317277586,0.68,1.3
"57",56,2020-02-28,7.81213441672022,36.0565944184509,43.8794793517616,7.81404886655461,36.065430485207,0.977824461218614,0.7,1.33
"58",57,2020-02-29,6.86960163091346,36.9988575487772,43.8810643773269,6.87157554766046,37.0094888296665,0.992197479080568,0.71,1.34
"59",58,2020-03-01,5.29201808345364,37.7513092171165,43.0578801677439,5.2938073047123,37.7640728630316,0.993353599019217,0.71,1.34
"60",59,2020-03-02,4.46933418791373,38.7126942368103,43.1992771229425,4.47111942588093,38.7281576970615,0.992068911898772,0.72,1.33
"61",60,2020-03-03,4.4446471349175,39.4772519698631,43.9427260325582,4.4467547019117,39.4959713306465,0.982852745141157,0.71,1.32
"62",61,2020-03-04,4.7174862947422,39.2248360242078,43.9671993386183,4.72015700018393,39.2470423384344,0.95102943861576,0.69,1.28
"63",62,2020-03-05,4.82833077268997,37.7164538748882,42.5737384706724,4.83161668978159,37.7421217808908,0.895131536656726,0.64,1.21
"64",63,2020-03-06,4.51662759568515,35.7522299576804,40.3020720854965,4.52035299743516,35.7817190880613,0.836082405310381,0.6,1.14
"65",64,2020-03-07,4.17282361728518,34.0545575529105,38.2659680236698,4.17703568017218,34.0889323434977,0.791001013024926,0.56,1.08
"66",65,2020-03-08,4.81307891296002,32.4502987727128,37.3099297709665,4.81909175650767,32.4908380144588,0.75566792140323,0.53,1.04
"67",66,2020-03-09,7.1450692657594,30.7570382714559,37.9614600106973,7.15625802442425,30.8052019862731,0.725038642375539,0.5,1.01
"68",67,2020-03-10,11.2526888868983,29.6934865377155,41.0276737883756,11.2750859904786,29.752587797897,0.714003096899794,0.49,1
"69",68,2020-03-11,17.0391455546373,30.9287278723209,48.0910097616816,17.0828860371836,31.008123724498,0.760197661265902,0.53,1.05
"70",69,2020-03-12,23.1732231421348,37.0640260685096,60.4396203984156,23.2510751814164,37.1885452169992,0.923565830844055,0.66,1.25
"71",70,2020-03-13,26.4651516994312,51.0349026622134,77.8455650379527,26.5831386161835,51.2624264217692,1.2591005222112,0.95,1.63
"72",71,2020-03-14,25.0536393948598,73.5472554120061,99.1915226743438,25.2037128565391,73.9878098178047,1.72468339262075,1.37,2.14
"73",72,2020-03-15,20.8529678955472,101.617859687994,123.466830782575,21.0225562223602,102.444274560214,2.15116566272007,1.77,2.59
"74",73,2020-03-16,17.0027516658099,131.376419234109,150.03072439694,17.1920029859402,132.838721411,2.39115070568133,2.01,2.82
"75",74,2020-03-17,14.6761601565461,163.005730338995,180.403869392202,14.9009900371756,165.502879355027,2.46591422286607,2.11,2.86
"76",75,2020-03-18,13.310763184919,201.682084746971,219.540699550249,13.5923324393126,205.948367110937,2.4969544010046,2.18,2.85
"77",76,2020-03-19,12.0520874046934,249.284131035676,268.979148172318,12.404557711745,256.574590460573,2.52083881843585,2.23,2.84
"78",77,2020-03-20,10.4043002426141,296.086111842812,318.878159554878,10.8248218606475,308.05333769423,2.45570656387223,2.2,2.74
"79",78,2020-03-21,8.50136815828911,330.860813324284,358.290171800819,8.97553358676719,349.314638214052,2.26639855819428,2.04,2.51
